userRating,reviewText
2.0,"I bought 64GB version of the card to use with GoPro Hero 3 black edition. It didn't work out. The card worked OK if camera wa set to resolution with lower bit rates. E.g. worked fine in 720p with protune on, or 1080p with protune off. However, in 1080p with protune on (bitrate is just shy of 6 MB/s in this mode -- much higher then with protune turned off) it wa nothing but trouble. Camera would sometime work, and sometime randomly stop recording for no obvious reason. I first suspected camera, but testing with different SD cards, it ended up being SanDisk's card that wa at fault. My spare card, an old and cheap 16GB PNY (also class 10), worked just fine under same condition and with same camera settings.Once it wa obvious it wa problem with the card, I found people on GoPro's forum that had trouble with this specific card a well (well, you always find these only after you figure it out for yourself, right?). Anyhow, I did some speed test with the card by doing simple write of 1GB file full of zero using Unix dd utility to copy 1GB of zero from /dev/zero (where else would you find that many zero ;-) onto a file on the card. The result wa that on average, SanDisk's card would manage about 10.2 MB/s. Just barely above the bar for class 10 card. However, that wa average over 1GB. During the write test, the speed wa oscillating with many spike and drops. Drops were a low a 7MB/s. Uh. I thought write speed of class 10 card should never dip below 10 MB/s? For comparison, my old cheap class 10 PNY card wa chugging along at constant 13 MB/s under the same test. No spike and no drop in speed.The card will probably work fine in most devices, a bitrates when recording 1080p video are often low enough and/or camera might have huge buffer. But if you want to use it to record video at high bitrates, and your device doesn't have huge buffer to compensate for speed bump of this card, you may run into trouble. Be wary of using it in Hero3 in mode that have higher bit rate (e.g. 1080p with protune enabled).SanDisk's website list part number a SDSDQUI-064G with adapter, and SDSDQUA-064G without adapter. This conflict with product description on Amazon. While this is likely just Amazon not getting product description right again (a bit too common thing), it's interesting to note.[Update Apr 20 2013]:Some number from testing the card. The test is extremely simple. Write out 1GB of zero onto the card using standard Unix dd command to read 128KB block of zero from special device /dev/zero and write it onto the card. 128KB * 8192 = 1GB. dd display transfer stats once it finishes. While dd wa running, I run iostat in second terminal displaying 1 second interval stats a a measure of current speed. This wa done on the Mac. dd command line can be used as-is to repeat test on Linux system, however iostat command is different on Linux and would need to be modified slightly. I choose 128KB block size, a that seems to be what device driver merges sequential writes into anyhow. Using different block sizes, result are comparable.$ dd if=/dev/zero of=test bs=131072 count=81928192+0 record in8192+0 record out1073741824 byte transferred in 101.578307 sec (10570582 bytes/sec)So, 10 MB/s and all is good? Right? Wrong! iostat running in parallel with above dd command recorded this:$ iostat -d -w 1 disk2disk2KB/t tps MB/s123.11 76 9.12116.61 185 21.04122.94 49 5.88128.00 41 5.12128.00 89 11.11128.00 134 16.73128.00 69 8.61128.00 61 7.62128.00 99 12.36[ ... and so on until dd finish writing 1GB of zero to the card ... ]IMO, the last column should never dip under 10MB/s for card labeled class-10.For comparison, same test run against Samsung Pro 64GB micro-SD card:$ dd if=/dev/zero of=test bs=131072 count=81928192+0 record in8192+0 record out1073741824 byte transferred in 52.869111 sec (20309436 bytes/sec)$ iostat -d -w 1 disk2disk2KB/t tps MB/s125.30 138 16.86117.73 157 18.03123.04 150 18.00128.00 159 19.86128.00 156 19.47126.45 160 19.73128.00 150 18.72128.00 154 19.22128.00 153 19.11[ ... and so on until dd finish writing 1GB of zero to the card ... ]So, Samsung is on average 2x faster, but more importantly it's speed is much more constant. And critically important, it never dip under 10MB/s."
5.0,What else to say about this Sandisk Ultra 64 GB micro SD XC ? just perfect a all Sandisk card
5.0,My husband and I bought this for our GoPro and we used to to record our vacation to Mexico. We still have more than half of the space left!
5.0,This item is what it is; I've been using it for a few month now and it record HD video in my GoPro Hero3 without problems.
5.0,"This is my third purchase. I own 4 of them and they've been working fine so far. I have them installed on my smart phone, camera and even used a a portable storage device and I have not noticed any issue with them. Very good product."
5.0,"i love this little guy it super fast and it ha a lot of space for storage, just plug it in and enjoy"
5.0,Bought it for my gopro hero3 camera (silver edition).Working without any problems. Fast!Was pleasantly surprised of the good quality Memory Card Adapter! Now can turn it into my laptop directly.
5.0,"It is a great addition to a smart phone with huge capacity to store data. Also it is pretty fast to record video, no lag at all during recording."
5.0,The micro SD card wa very well made it had great read and write speed and it added gray amount of memory to my Samsung galaxy s4. Really recommend this
5.0,"I bought this item to use in my gopro hero 3 because it's what they sell on the gopro website, but can be had a lot cheaper on Amazon. Have yet to have problem with the card."
5.0,"Works perfectly and for a fair price, it is immediately recognized by any device you use it . Good purchase!"
5.0,"Needs little to no formatting and I have yet to see a SanDisk fail. Don't cut corners, almost every other brand of SD card will fail on you except these (tried numerous brand with my devices).Just remember it take a bit for device to buffer the information off of the SD card and static can corrupt any SD card which is usually easily fixed with a formatting. Always back up your document to a PC/Mac a soon a possible.Oh, and if you create playlists, slideshows, etc. on device and remove the SD card, the device will not be smart enough to re-compile it after you put the SD card back in and you will end up with blank playlist even though you have the song so WATCH OUT!Lastly if this SD card doesn't work for you for whatever reason google SD card formatting and it should help you out. These 64GB version don't seem to have formatting issue like the 32GB one do but even then formatting to FAT32 fix it."
